ID,Severity,Start_Time,City,County,State,Start_Lat,Start_Lng,Weather_Condition,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Crossing,Junction,Station,Stop,Traffic_Signal,Sunrise_Sunset
A-3180,2,2022-10-21 05:04:58,Orlando,Orange,FL,28.5468902245358,-81.43394272534223,Clear,71.3,33.0,10.0,0.2,False,False,False,False,False,Night
A-3181,4,2022-11-16 00:51:01,Los Angeles,Los Angeles,CA,34.00754713476585,-118.24336307273465,Clear,86.0,37.4,10.0,7.3,False,False,False,False,False,Night
A-3182,2,2022-11-30 06:11:10,Miami,Miami-Dade,FL,25.855316042035987,-80.24341753752836,Thunderstorm,69.2,70.8,8.0,8.1,False,False,False,False,True,Day
A-3183,3,2022-12-04 05:08:09,Miami,Miami-Dade,FL,25.731396541045182,-80.19739959573174,Clear,77.3,58.2,9.2,5.8,False,False,False,False,False,Night
A-3184,2,2022-03-04 23:05:14,Miami,Miami-Dade,FL,25.705710506233228,-80.15235514697679,Clear,69.6,26.5,10.0,4.4,False,False,False,False,False,Night
A-3185,2,2022-04-18 08:21:52,Charlotte,Mecklenburg,NC,35.257180524129375,-80.84387235461787,Overcast,58.2,74.0,10.0,13.3,False,True,False,False,False,Day
A-3186,3,2022-08-14 06:28:20,Charlotte,Mecklenburg,NC,35.16201259390443,-80.78039822753425,Fair,72.4,69.1,8.7,4.9,False,False,False,False,False,Day
A-3187,2,2022-06-15 07:53:55,Houston,Harris,TX,29.811517534449823,-95.35504582438764,Fair,55.2,100.0,8.5,14.9,False,False,False,False,True,Day
A-3188,4,2022-08-12 19:29:20,Houston,Harris,TX,29.70278438440391,-95.33113470634379,Fair,47.5,63.9,9.9,4.4,True,False,False,False,False,Night
A-3189,2,2022-09-03 13:35:54,Austin,Travis,TX,30.279774501733137,-97.7072644199232,Fair,73.7,100.0,10.0,10.1,False,False,False,False,False,Day
A-3190,3,2022-08-27 09:45:19,Austin,Travis,TX,30.283033982989497,-97.6727443020663,Fair,72.0,79.7,8.2,10.3,False,False,False,False,False,Day
A-3191,2,2022-04-06 17:59:39,Miami,Miami-Dade,FL,25.774945916861295,-80.2570556993349,Clear,70.4,22.4,5.3,4.3,False,False,False,False,False,Day
A-3192,2,2022-04-23 10:46:30,Atlanta,Fulton,GA,33.68461530930673,-84.41414956368111,Overcast,64.7,60.6,8.8,0.0,False,False,False,False,False,Day
A-3193,3,2022-02-13 08:21:55,Chicago,Cook,IL,41.868373429290244,-87.62840508426542,Clear,63.9,58.7,6.5,3.6,False,False,False,False,False,Day
A-3194,2,2022-05-31 07:24:31,Miami,Miami-Dade,FL,25.83037940546687,-80.15176593221689,Clear,48.7,58.2,10.0,2.3,False,False,False,False,False,Day
A-3195,1,2022-03-11 09:12:57,Houston,Harris,TX,29.750299164067915,-95.36138163667563,Clear,37.1,42.7,7.1,10.3,False,False,False,False,True,Day
A-3196,2,2022-10-09 08:49:36,Charlotte,Mecklenburg,NC,35.169555982836194,-80.84342071508888,Overcast,78.3,76.0,8.8,5.5,False,False,False,False,False,Day
A-3197,2,2022-11-29 15:00:38,Atlanta,Fulton,GA,33.72674644504323,-84.33648088930941,Fair,78.1,53.1,7.6,12.5,False,True,False,False,False,Day
A-3198,4,2022-12-31 08:31:40,Seattle,King,WA,47.54328517358281,-122.34898617990468,Overcast,61.2,83.5,8.0,9.3,False,True,False,False,False,Day
A-3199,2,2022-04-18 14:05:24,Los Angeles,Los Angeles,CA,33.94311338848494,-118.26291226379188,Cloudy,87.1,80.6,10.0,6.2,False,False,False,False,True,Day
A-3200,2,2022-07-30 05:17:21,Houston,Harris,TX,29.75157795413235,-95.3437593193877,Clear,72.5,55.2,10.0,7.3,False,False,False,False,False,Night
A-3201,2,2022-12-09 07:35:08,Charlotte,Mecklenburg,NC,35.23210052496709,-80.7233990092511,Clear,70.1,47.9,10.0,1.7,False,False,False,False,True,Day
A-3202,3,2022-07-03 10:02:32,Charlotte,Mecklenburg,NC,35.26204424673923,-80.8440854644199,Fair,95.3,48.8,10.0,6.2,False,False,False,False,False,Day
A-3203,2,2022-12-19 19:43:56,Los Angeles,Los Angeles,CA,34.075568263574255,-118.27600734134431,Clear,46.2,60.5,7.9,7.6,True,False,False,False,True,Night
A-3204,2,2022-09-14 09:04:14,Seattle,King,WA,47.63693237078549,-122.36044654039188,Clear,64.3,66.4,6.8,5.5,True,False,False,False,False,Day
A-3205,2,2022-05-13 15:08:44,Orlando,Orange,FL,28.536246473500817,-81.3974955484883,Light Rain,52.2,51.0,7.5,4.7,False,False,False,False,False,Day
A-3206,2,2022-08-10 07:23:44,Seattle,King,WA,47.71257496385513,-122.26579769126114,Cloudy,59.5,51.7,9.9,11.0,False,False,False,False,False,Day
A-3207,3,2022-11-24 06:21:38,Seattle,King,WA,47.564124956423036,-122.35040253530491,Clear,64.0,65.7,10.0,3.2,False,False,False,False,False,Day
A-3208,2,2022-02-15 05:21:36,Orlando,Orange,FL,28.52244443596245,-81.36397092689401,Overcast,64.3,80.7,6.5,9.3,False,True,False,False,False,Night
A-3209,2,2022-12-23 08:38:19,Houston,Harris,TX,29.84333180388083,-95.37439777331687,Cloudy,48.9,64.9,8.3,11.4,False,False,False,False,False,Day
A-3210,2,2022-01-09 06:25:24,Dallas,Dallas,TX,32.757204440346,-96.86265727811843,Clear,66.0,59.4,8.5,9.0,False,True,False,False,True,Day
A-3211,3,2022-09-20 07:12:14,Los Angeles,Los Angeles,CA,34.04668913613722,-118.26008544149566,Fair,52.6,64.7,7.5,2.2,True,False,False,False,False,Day
A-3212,2,2022-12-16 16:05:51,Orlando,Orange,FL,28.558509232095904,-81.50292308291651,Clear,82.9,24.1,10.0,7.5,False,False,False,False,False,Day
A-3213,2,2022-03-06 01:31:10,Los Angeles,Los Angeles,CA,34.11057305948557,-118.23494496224842,Clear,76.5,55.4,10.0,10.6,False,False,False,False,False,Night
A-3214,2,2022-12-17 13:32:01,Orlando,Orange,FL,28.545400155261824,-81.35472274689268,Clear,70.2,34.9,10.0,5.8,True,False,False,False,False,Day
A-3215,3,2022-01-03 09:14:35,Miami,Miami-Dade,FL,25.717512799576983,-80.2340800263463,Heavy Rain,57.9,49.1,10.0,3.6,False,False,False,False,False,Day
A-3216,2,2022-05-11 12:14:42,Los Angeles,Los Angeles,CA,34.0316961580692,-118.27080474168578,Fair,67.3,41.7,10.0,3.4,False,False,False,False,True,Day
A-3217,2,2022-03-06 14:33:51,Los Angeles,Los Angeles,CA,34.07920030524511,-118.31072597426741,Light Rain,75.6,41.4,8.1,8.3,False,False,False,False,False,Day
A-3218,2,2022-08-08 08:09:51,Los Angeles,Los Angeles,CA,34.03744449944632,-118.35451658693057,Clear,59.9,40.3,10.0,5.7,True,False,False,True,False,Day
A-3219,2,2022-05-31 08:02:50,Orlando,Orange,FL,28.514934951155904,-81.45450881764764,Clear,41.1,100.0,5.1,4.5,False,False,False,False,True,Day
A-3220,4,2022-09-23 16:02:39,Orlando,Orange,FL,28.491700011123495,-81.3465997847016,Light Rain,75.8,58.9,10.0,0.0,False,True,False,False,False,Day
A-3221,2,2022-12-09 17:43:13,Charlotte,Mecklenburg,NC,35.28677411576315,-80.8588135547751,Fair,72.9,84.1,9.7,14.2,False,False,False,False,True,Day
A-3222,3,2022-08-31 07:11:14,Los Angeles,Los Angeles,CA,34.04612112411238,-118.23323149430468,Light Rain,69.8,75.2,9.2,5.7,False,False,False,False,False,Day
A-3223,2,2022-09-06 06:47:45,Los Angeles,Los Angeles,CA,34.046438145569965,-118.14165264699423,Clear,53.6,73.8,7.4,10.3,False,True,False,False,True,Day
A-3224,2,2022-03-28 18:06:39,Los Angeles,Los Angeles,CA,34.086194483735305,-118.19376052640168,Rain,79.4,70.9,10.0,12.4,False,False,False,False,False,Day
A-3225,2,2022-11-03 09:29:17,Los Angeles,Los Angeles,CA,33.984081998305726,-118.21674821272705,Fair,82.2,100.0,7.0,20.6,False,False,False,False,False,Day
A-3226,4,2022-08-05 13:05:57,Atlanta,Fulton,GA,33.751099356260056,-84.41223661890966,Clear,69.2,68.6,10.0,9.7,False,False,False,False,False,Day
A-3227,2,2022-03-16 09:03:54,Miami,Miami-Dade,FL,25.836966086300976,-80.11383040964557,Cloudy,59.1,24.4,10.0,8.3,False,False,False,False,True,Day
A-3228,3,2022-01-16 06:50:58,Houston,Harris,TX,29.757208325563685,-95.30803731311025,Overcast,59.4,56.5,9.9,0.8,False,False,False,False,False,Day
A-3229,2,2022-11-11 14:25:43,Los Angeles,Los Angeles,CA,34.06317578080813,-118.19904354293608,Clear,59.1,39.1,7.0,0.0,False,False,False,False,True,Day
A-3230,2,2022-03-07 13:10:51,Miami,Miami-Dade,FL,25.771558542199223,-80.19204601674966,Snow,58.4,32.0,7.7,0.0,False,False,False,False,False,Day
A-3231,3,2022-07-05 07:19:09,Charlotte,Mecklenburg,NC,35.28016721858764,-80.88932674151977,Cloudy,59.7,68.6,6.0,6.3,False,False,False,False,False,Day
A-3232,4,2022-12-23 11:13:35,Dallas,Dallas,TX,32.786761246551045,-96.72113419337998,Clear,69.8,18.5,10.0,3.0,False,False,False,False,False,Day
A-3233,2,2022-07-02 17:20:07,Miami,Miami-Dade,FL,25.885129244683135,-80.14827424203465,Clear,78.4,62.2,9.1,5.1,False,False,False,False,False,Day
A-3234,2,2022-06-18 14:30:24,Los Angeles,Los Angeles,CA,34.063763816788075,-118.2538785089709,Fair,86.8,27.0,7.9,12.7,False,False,False,False,True,Day
A-3235,1,2022-04-18 06:41:28,Houston,Harris,TX,29.738612361038626,-95.3836386217089,Clear,51.3,56.5,8.7,9.1,False,False,False,False,False,Day
A-3236,2,2022-07-30 13:02:20,Miami,Miami-Dade,FL,25.837297341543476,-80.25287876835225,Fair,53.8,75.5,10.0,6.9,False,False,False,False,False,Day
A-3237,2,2022-01-25 16:13:57,Miami,Miami-Dade,FL,25.751165693114814,-80.15378207233707,Overcast,77.7,46.9,6.7,7.8,True,False,False,False,False,Day
A-3238,2,2022-07-23 17:30:10,Chicago,Cook,IL,41.84811992755567,-87.6212758415402,Cloudy,51.3,36.3,8.1,4.2,False,False,False,False,False,Day
A-3239,2,2022-11-17 15:52:45,Dallas,Dallas,TX,32.717278639552056,-96.77711213035117,Fair,47.6,53.2,5.8,5.1,False,False,False,False,True,Day
A-3240,2,2022-04-03 06:03:19,Charlotte,Mecklenburg,NC,35.25103795529624,-80.7965850822462,Clear,50.9,72.4,6.9,1.5,False,False,False,False,True,Day
A-3241,4,2022-05-28 16:19:10,Houston,Harris,TX,29.73752698403839,-95.33370271117825,Heavy Rain,62.4,66.1,8.5,10.1,False,False,False,False,False,Day
A-3242,2,2022-07-25 15:43:17,Houston,Harris,TX,29.72153228126795,-95.41354905276742,Clear,89.5,58.6,10.0,14.1,False,False,False,False,True,Day
A-3243,2,2022-01-07 02:43:32,Charlotte,Mecklenburg,NC,35.19880934391913,-80.8419810932968,Clear,63.1,43.3,10.0,12.4,False,False,False,False,False,Night
A-3244,4,2022-12-13 10:35:17,Orlando,Orange,FL,28.520133977034718,-81.35856000612526,Cloudy,69.1,51.9,10.0,7.1,False,False,False,False,True,Day
A-3245,2,2022-11-02 08:30:34,Orlando,Orange,FL,28.579935736096516,-81.35478759100259,Overcast,47.0,73.8,10.0,10.8,False,False,False,False,False,Day
A-3246,2,2022-06-16 15:37:14,Los Angeles,Los Angeles,CA,34.07637679369678,-118.32321366601968,Snow,81.1,57.3,7.1,9.2,True,False,False,False,True,Day
A-3247,2,2022-03-31 07:21:00,Charlotte,Mecklenburg,NC,35.21987298897758,-80.89340160815168,Fog,78.1,64.8,10.0,7.7,False,False,False,False,False,Day
A-3248,2,2022-04-06 14:12:54,Houston,Harris,TX,29.78844195990441,-95.3369328067353,Rain,58.0,52.8,10.0,8.4,False,False,True,True,False,Day
A-3249,3,2022-03-20 18:20:44,Seattle,King,WA,47.60088296909716,-122.2999954319005,Fair,54.7,37.4,10.0,1.7,False,False,False,False,True,Day
A-3250,2,2022-10-07 17:03:06,Dallas,Dallas,TX,32.78702833062525,-96.71651562116578,Clear,79.4,100.0,10.0,5.1,True,False,False,False,False,Day
A-3251,2,2022-03-17 18:58:12,Charlotte,Mecklenburg,NC,35.19375298828982,-80.92060261929224,Fair,61.6,75.7,8.8,4.3,False,False,False,False,False,Day
A-3252,2,2022-07-08 21:43:15,Los Angeles,Los Angeles,CA,34.0193148007016,-118.19881922415682,Clear,55.0,65.5,8.0,1.0,False,False,False,False,False,Night
A-3253,4,2022-03-22 01:13:50,Dallas,Dallas,TX,32.78426737837565,-96.7781833358914,Clear,59.5,56.7,4.5,9.3,False,True,False,False,False,Night
A-3254,2,2022-05-13 15:58:57,Los Angeles,Los Angeles,CA,34.05987951281724,-118.29624543655271,Clear,68.6,88.4,9.3,9.8,False,False,False,True,False,Day
A-3255,2,2022-12-28 10:40:55,Miami,Miami-Dade,FL,25.812259041339395,-80.28017458676413,Clear,76.0,44.1,8.9,0.0,True,False,False,True,False,Day
A-3256,2,2022-07-24 17:53:09,Los Angeles,Los Angeles,CA,34.07716623071137,-118.19665445580604,Fair,69.8,73.4,7.7,6.9,False,False,False,False,False,Day
A-3257,2,2022-09-13 07:29:43,Orlando,Orange,FL,28.51370266607901,-81.42837653502608,Fair,69.1,60.8,8.0,5.6,False,False,False,False,False,Day
A-3258,2,2022-02-26 22:17:18,Miami,Miami-Dade,FL,25.697696354632658,-80.25750787754211,Fair,61.4,54.7,10.0,4.5,False,True,False,False,False,Night
A-3259,2,2022-06-08 14:43:21,Houston,Harris,TX,29.80452954130396,-95.34712344833638,Light Rain,67.2,54.5,5.2,0.4,False,False,False,False,False,Day
A-3260,2,2022-06-01 17:56:55,Atlanta,Fulton,GA,33.76558355504293,-84.38848315387975,Cloudy,59.1,86.1,10.0,7.2,False,False,False,False,False,Day
A-3261,2,2022-12-05 05:59:29,Miami,Miami-Dade,FL,25.810161139959643,-80.16306838573139,Rain,61.0,22.6,10.0,7.1,False,False,False,False,False,Night
A-3262,2,2022-01-23 07:31:41,Charlotte,Mecklenburg,NC,35.25003813979871,-80.82157090842543,Fair,86.3,93.3,8.3,5.5,False,False,False,False,False,Day
A-3263,2,2022-01-25 16:04:49,Houston,Harris,TX,29.85064812615407,-95.20252626542009,Clear,65.6,80.5,8.8,10.2,False,False,False,False,False,Day
A-3264,3,2022-07-24 02:29:47,Los Angeles,Los Angeles,CA,34.041381008091086,-118.20752489154782,Clear,59.5,60.7,9.6,10.1,False,True,False,False,True,Night
A-3265,2,2022-01-29 17:56:26,Austin,Travis,TX,30.269270413373665,-97.7101212549832,Cloudy,54.9,55.3,10.0,0.0,False,False,False,False,True,Day
A-3266,2,2022-03-26 01:36:06,Los Angeles,Los Angeles,CA,34.09172353659174,-118.2878130299552,Light Rain,32.0,59.8,10.0,10.1,False,False,False,False,True,Night
A-3267,2,2022-06-26 15:14:50,Charlotte,Mecklenburg,NC,35.270250790161896,-80.76498205829586,Clear,96.3,69.7,7.9,3.2,False,False,False,False,True,Day
A-3268,2,2022-10-09 09:07:55,Charlotte,Mecklenburg,NC,35.24345479776963,-80.86836613912094,Light Rain,97.9,84.7,10.0,5.9,False,False,False,False,False,Day
A-3269,2,2022-06-07 14:10:59,Dallas,Dallas,TX,32.69714528499406,-96.84251963564557,Fair,74.4,69.7,8.6,13.6,False,False,False,False,True,Day
A-3270,3,2022-03-12 16:33:34,Orlando,Orange,FL,28.4499017197094,-81.38977457893773,Clear,49.5,65.6,8.2,6.8,False,False,False,False,True,Day
A-3271,2,2022-10-24 08:10:59,Miami,Miami-Dade,FL,25.74240253200517,-80.16979465294409,Cloudy,106.0,60.5,8.5,11.1,False,False,False,False,True,Day
A-3272,4,2022-06-05 06:37:00,Los Angeles,Los Angeles,CA,34.0532907525278,-118.2667913286455,Fair,43.9,23.1,10.0,6.0,False,False,False,True,False,Day
A-3273,4,2022-07-26 05:42:39,Orlando,Orange,FL,28.444900748913977,-81.42302157423902,Clear,70.9,26.8,7.9,10.7,False,False,False,False,False,Night
A-3274,2,2022-07-12 14:13:01,Charlotte,Mecklenburg,NC,35.22560953938668,-80.88798862272783,Fair,39.3,82.0,9.2,6.8,False,False,True,False,False,Day
A-3275,3,2022-02-15 13:31:47,Seattle,King,WA,47.63875935594514,-122.32181426741822,Overcast,32.4,69.4,8.0,5.9,False,False,False,False,False,Day
A-3276,2,2022-02-24 16:32:45,Austin,Travis,TX,30.26424001391727,-97.71508370982016,Fair,68.5,76.5,8.1,7.5,False,False,False,False,True,Day
A-3277,2,2022-11-02 12:05:40,Seattle,King,WA,47.62095632764326,-122.29998184093144,Clear,70.4,76.2,10.0,2.5,False,True,False,False,False,Day
A-3278,2,2022-10-14 10:10:45,Charlotte,Mecklenburg,NC,35.256490878222884,-80.92088164269153,Rain,66.8,72.3,9.0,4.9,False,False,False,False,False,Day
A-3279,2,2022-07-03 10:06:56,Miami,Miami-Dade,FL,25.681636593675723,-80.23332895340741,Clear,87.4,77.4,7.7,9.4,False,False,False,False,True,Day
A-3280,3,2022-11-22 02:47:21,Austin,Travis,TX,30.29982909104446,-97.69653941656308,Clear,64.3,42.9,8.1,10.4,False,False,True,False,True,Night
A-3281,3,2022-05-11 08:38:09,Houston,Harris,TX,29.723723312767657,-95.39101064797677,Fair,77.2,71.3,9.6,3.4,False,True,False,False,True,Day
A-3282,3,2022-06-18 21:05:48,Los Angeles,Los Angeles,CA,34.040294687875466,-118.23356773414508,Light Rain,53.3,69.1,8.9,13.9,False,False,False,False,False,Night
A-3283,2,2022-05-27 17:33:58,Seattle,King,WA,47.57314540752521,-122.20078448821094,Fair,84.4,86.5,9.0,14.2,False,False,False,False,False,Day
A-3284,2,2022-11-23 08:26:08,Seattle,King,WA,47.6598943208074,-122.44483019082085,Cloudy,85.7,10.0,8.4,3.3,False,False,False,False,True,Day
A-3285,2,2022-03-25 14:16:52,Houston,Harris,TX,29.701779021866404,-95.376262260762,Fog,61.2,100.0,10.0,5.2,False,False,False,False,False,Day
A-3286,2,2022-01-05 17:59:35,Los Angeles,Los Angeles,CA,34.12126726341056,-118.20830378249217,Overcast,70.6,77.0,10.0,6.9,False,False,False,False,False,Day
A-3287,2,2022-07-15 11:26:40,Houston,Harris,TX,29.879991385982102,-95.41888710166334,Clear,54.5,65.1,8.6,11.9,False,False,False,False,False,Day
A-3288,2,2022-08-09 01:34:44,Austin,Travis,TX,30.18964399630622,-97.74984351037452,Overcast,61.7,40.9,9.3,9.3,False,True,False,False,True,Night
A-3289,2,2022-03-05 05:56:20,Atlanta,Fulton,GA,33.7196973317752,-84.44801246655851,Cloudy,76.1,54.2,7.4,5.8,False,True,False,False,True,Night
A-3290,2,2022-03-02 12:22:54,Miami,Miami-Dade,FL,25.79232238626083,-80.16291033744857,Clear,72.3,66.9,8.9,1.9,True,False,False,False,False,Day
A-3291,2,2022-06-01 20:05:31,Los Angeles,Los Angeles,CA,34.002527507898364,-118.27725435992015,Clear,39.1,93.4,7.6,0.0,False,False,False,False,False,Night
A-3292,2,2022-03-09 15:41:58,Seattle,King,WA,47.59260625840453,-122.35363502866531,Cloudy,47.9,90.5,9.4,8.1,False,False,False,False,False,Day
A-3293,3,2022-09-20 05:16:38,Houston,Harris,TX,29.769193863095957,-95.3249634718662,Clear,56.2,72.4,8.8,14.3,False,False,False,False,False,Night
A-3294,1,2022-05-28 07:09:38,Charlotte,Mecklenburg,NC,35.191458949257786,-80.81529474058979,Clear,68.3,74.6,8.5,7.0,False,False,False,False,True,Day
A-3295,1,2022-04-07 16:37:23,Chicago,Cook,IL,41.88219915693686,-87.58113127753067,Cloudy,51.2,64.0,9.3,8.7,False,False,False,False,False,Day
A-3296,3,2022-03-24 17:43:35,Los Angeles,Los Angeles,CA,34.09963681372139,-118.15582475591141,Light Rain,43.8,39.7,9.6,7.8,False,False,False,False,False,Day
A-3297,4,2022-01-15 14:05:57,Dallas,Dallas,TX,32.77278424448519,-96.79331600953675,Clear,25.6,44.3,10.0,0.4,False,False,False,False,False,Day
A-3298,3,2022-05-14 15:15:44,Los Angeles,Los Angeles,CA,34.000267279323594,-118.13786606843631,Fair,96.3,79.3,10.0,13.3,True,False,False,False,False,Day
A-3299,1,2022-12-14 02:10:51,Houston,Harris,TX,29.818644331426952,-95.36011647140596,Cloudy,68.0,74.1,10.0,3.8,False,True,False,False,True,Night
A-3300,2,2022-10-27 17:20:44,Austin,Travis,TX,30.33665173377741,-97.67721813616859,Cloudy,43.4,47.7,8.3,3.8,False,False,True,False,False,Day
A-3301,4,2022-07-04 16:11:50,Houston,Harris,TX,29.778828984939345,-95.37124004098499,Thunderstorm,80.5,44.9,9.6,8.9,False,False,False,False,False,Day
A-3302,3,2022-01-18 08:53:40,Chicago,Cook,IL,41.82901038248636,-87.58778250258241,Cloudy,87.4,72.9,10.0,4.1,False,True,False,False,False,Day
A-3303,2,2022-04-11 16:16:37,Charlotte,Mecklenburg,NC,35.18321363681566,-80.86444543435586,Cloudy,68.2,54.0,8.8,1.8,False,False,False,False,False,Day
A-3304,2,2022-12-01 07:35:18,Miami,Miami-Dade,FL,25.6432782782144,-80.12482829167045,Snow,74.3,44.2,9.3,10.9,False,False,False,False,False,Day
A-3305,1,2022-08-04 04:01:16,Miami,Miami-Dade,FL,25.732093626237933,-80.13424888108995,Clear,84.6,66.8,9.3,7.5,False,False,False,False,False,Night
A-3306,1,2022-11-06 07:34:51,Houston,Harris,TX,29.813678972224277,-95.3804820123413,Clear,74.1,73.5,8.8,10.8,False,True,False,False,False,Day
A-3307,2,2022-03-10 07:00:17,Houston,Harris,TX,29.726201584127697,-95.36198860500954,Fair,74.5,38.0,10.0,5.5,False,False,False,False,False,Day
A-3308,1,2022-01-01 08:54:53,Los Angeles,Los Angeles,CA,34.00440336895474,-118.29090933429434,Fair,42.0,53.2,8.1,5.2,False,True,False,False,False,Day
A-3309,4,2022-09-07 10:26:24,Houston,Harris,TX,29.81154422082845,-95.32329757123524,Clear,24.1,74.6,10.0,8.0,False,False,False,False,True,Day
A-3310,2,2022-12-29 12:21:41,Houston,Harris,TX,29.817963984431376,-95.32776993209916,Clear,77.9,91.5,10.0,8.4,False,False,False,False,False,Day
A-3311,3,2022-10-07 12:56:53,Orlando,Orange,FL,28.511493441799683,-81.44083138485509,Cloudy,61.6,65.8,8.9,4.4,False,False,False,False,False,Day
A-3312,2,2022-05-16 08:11:15,Dallas,Dallas,TX,32.802172448370534,-96.68842549768675,Light Rain,58.2,49.8,8.2,4.0,False,False,False,False,False,Day
A-3313,2,2022-12-06 03:54:30,Orlando,Orange,FL,28.494912396765628,-81.35932193483141,Clear,79.6,43.4,8.9,10.6,False,False,False,False,False,Night
A-3314,2,2022-03-19 14:12:39,Los Angeles,Los Angeles,CA,34.03506839284949,-118.25531425858843,Fair,50.7,60.0,10.0,8.3,False,False,False,False,False,Day
A-3315,3,2022-05-20 10:01:07,Miami,Miami-Dade,FL,25.670694484609367,-80.13186467881073,Clear,64.5,59.2,10.0,8.1,False,True,False,False,False,Day
A-3316,2,2022-08-31 08:09:56,Dallas,Dallas,TX,32.794705107303635,-96.82310203241934,Cloudy,65.9,16.8,10.0,0.0,False,False,False,False,True,Day
A-3317,2,2022-10-21 17:42:40,Charlotte,Mecklenburg,NC,35.22195432351184,-80.7777517893184,Fair,75.3,26.1,8.8,8.0,True,False,False,False,False,Day
A-3318,3,2022-09-23 16:42:02,Los Angeles,Los Angeles,CA,34.01860363377042,-118.30251283739727,Rain,70.1,14.3,9.1,8.5,False,False,False,True,False,Day
A-3319,2,2022-04-28 17:17:57,Austin,Travis,TX,30.262598498320532,-97.75419625750993,Clear,70.1,60.3,10.0,5.7,False,False,False,False,False,Day
A-3320,4,2022-10-07 12:42:23,Austin,Travis,TX,30.25644745212937,-97.7474711156935,Fair,58.9,81.0,8.5,9.3,False,True,False,False,True,Day
A-3321,3,2022-10-25 06:33:58,Charlotte,Mecklenburg,NC,35.1857376970604,-80.87030222197983,Clear,59.3,78.2,10.0,4.2,True,False,False,False,True,Day
A-3322,4,2022-01-06 16:09:22,Los Angeles,Los Angeles,CA,34.07212753852335,-118.28053659436219,Fair,70.1,34.4,9.3,8.4,False,False,False,False,False,Day
A-3323,2,2022-10-11 07:53:11,Austin,Travis,TX,30.252302540856675,-97.76744253918433,Light Rain,57.5,41.7,10.0,0.9,True,False,False,False,True,Day
A-3324,2,2022-02-28 11:42:16,Dallas,Dallas,TX,32.769985986654454,-96.82361653938402,Rain,52.6,34.0,6.2,10.6,False,False,False,False,False,Day
